CIDADE;TEMPERATURA MÉDIA;ALT(M);LAT (º DEC.);LONG (ºdec);MÊS;ANO
Serrinha;25.5;362.4;11.7;39.0;4;2006
Serrinha;23.3;362.4;11.7;39.0;5;2006
Serrinha;21.3;362.4;11.7;39.0;6;2006
Serrinha;21.0;362.4;11.7;39.0;7;2006
Serrinha;21.6;362.4;11.7;39.0;8;2006
Serrinha;22.7;362.4;11.7;39.0;9;2006
Serrinha;23.8;362.4;11.7;39.0;10;2006
Serrinha;24.9;362.4;11.7;39.0;11;2006
Serrinha;26.3;362.4;11.7;39.0;12;2006
Serrinha;27.1;362.4;11.7;39.0;1;2007
Serrinha;25.9;362.4;11.7;39.0;2;2007
Serrinha;24.7;362.4;11.7;39.0;3;2007
Serrinha;25.0;362.4;11.7;39.0;4;2007
Serrinha;23.2;362.4;11.7;39.0;5;2007
Serrinha;22.0;362.4;11.7;39.0;6;2007
Serrinha;21.5;362.4;11.7;39.0;7;2007
Serrinha;21.3;362.4;11.7;39.0;8;2007
Serrinha;21.8;362.4;11.7;39.0;9;2007
Serrinha;23.8;362.4;11.7;39.0;10;2007
Serrinha;25.4;362.4;11.7;39.0;11;2007
Serrinha;25.6;362.4;11.7;39.0;12;2007
Serrinha;26.3;362.4;11.7;39.0;1;2008
Serrinha;26.3;362.4;11.7;39.0;2;2008
Serrinha;26.0;362.4;11.7;39.0;3;2008
Serrinha;25.6;362.4;11.7;39.0;4;2008
Serrinha;23.4;362.4;11.7;39.0;5;2008
Serrinha;21.8;362.4;11.7;39.0;6;2008
Serrinha;21.0;362.4;11.7;39.0;7;2008
Serrinha;21.7;362.4;11.7;39.0;8;2008
Serrinha;23.4;362.4;11.7;39.0;9;2008
Serrinha;24.5;362.4;11.7;39.0;10;2008
Serrinha;26.2;362.4;11.7;39.0;11;2008
Serrinha;25.6;362.4;11.7;39.0;12;2008
Serrinha;27.1;362.4;11.7;39.0;1;2009
Serrinha;26.5;362.4;11.7;39.0;2;2009
Serrinha;27.6;362.4;11.7;39.0;3;2009
Serrinha;25.9;362.4;11.7;39.0;4;2009
Serrinha;23.7;362.4;11.7;39.0;5;2009
Serrinha;23.1;362.4;11.7;39.0;6;2009
Serrinha;22.5;362.4;11.7;39.0;7;2009
Serrinha;22.4;362.4;11.7;39.0;8;2009
Serrinha;24.3;362.4;11.7;39.0;9;2009
Serrinha;25.4;362.4;11.7;39.0;10;2009
Serrinha;26.3;362.4;11.7;39.0;11;2009
Serrinha;26.9;362.4;11.7;39.0;12;2009
Serrinha;26.7;362.4;11.7;39.0;1;2010
Serrinha;26.9;362.4;11.7;39.0;2;2010
Serrinha;26.9;362.4;11.7;39.0;3;2010
Serrinha;25.1;362.4;11.7;39.0;4;2010
Serrinha;24.7;362.4;11.7;39.0;5;2010
Serrinha;22.4;362.4;11.7;39.0;6;2010
Serrinha;21.5;362.4;11.7;39.0;7;2010
Serrinha;21.2;362.4;11.7;39.0;8;2010
Serrinha;22.3;362.4;11.7;39.0;9;2010
Serrinha;25.0;362.4;11.7;39.0;10;2010
Serrinha;25.7;362.4;11.7;39.0;11;2010
Serrinha;26.2;362.4;11.7;39.0;12;2010
Serrinha;25.6;362.4;11.7;39.0;1;2011
Serrinha;26.2;362.4;11.7;39.0;2;2011
Serrinha;26.8;362.4;11.7;39.0;3;2011
Serrinha;25.3;362.4;11.7;39.0;4;2011
Serrinha;23.4;362.4;11.7;39.0;5;2011
Serrinha;22.2;362.4;11.7;39.0;6;2011
Serrinha;22.0;362.4;11.7;39.0;7;2011
Serrinha;22.6;362.4;11.7;39.0;8;2011
Serrinha;22.8;362.4;11.7;39.0;9;2011
Serrinha;24.4;362.4;11.7;39.0;10;2011
Serrinha;24.0;362.4;11.7;39.0;11;2011
Serrinha;25.7;362.4;11.7;39.0;12;2011
Serrinha;25.9;362.4;11.7;39.0;1;2012
Serrinha;25.9;362.4;11.7;39.0;2;2012
Serrinha;26.3;362.4;11.7;39.0;3;2012
Serrinha;25.8;362.4;11.7;39.0;4;2012
Serrinha;24.4;362.4;11.7;39.0;5;2012
Serrinha;23.1;362.4;11.7;39.0;6;2012
Serrinha;22.0;362.4;11.7;39.0;7;2012
Serrinha;21.7;362.4;11.7;39.0;8;2012
Serrinha;23.3;362.4;11.7;39.0;9;2012
Serrinha;24.4;362.4;11.7;39.0;10;2012
Serrinha;25.8;362.4;11.7;39.0;11;2012
Serrinha;26.5;362.4;11.7;39.0;12;2012
Serrinha;26.5;362.4;11.7;39.0;1;2013
Serrinha;26.8;362.4;11.7;39.0;2;2013
Serrinha;27.7;362.4;11.7;39.0;3;2013
Serrinha;26.0;362.4;11.7;39.0;4;2013
Serrinha;24.0;362.4;11.7;39.0;5;2013
Serrinha;23.2;362.4;11.7;39.0;6;2013
Serrinha;22.2;362.4;11.7;39.0;7;2013
Serrinha;21.8;362.4;11.7;39.0;8;2013
Serrinha;23.2;362.4;11.7;39.0;9;2013
Serrinha;24.1;362.4;11.7;39.0;10;2013
Serrinha;25.0;362.4;11.7;39.0;11;2013
Serrinha;26.0;362.4;11.7;39.0;12;2013
Serrinha;26.3;362.4;11.7;39.0;1;2014
Serrinha;25.6;362.4;11.7;39.0;2;2014
Serrinha;26.1;362.4;11.7;39.0;3;2014
Serrinha;26.0;362.4;11.7;39.0;4;2014
Serrinha;24.0;362.4;11.7;39.0;5;2014
Serrinha;22.7;362.4;11.7;39.0;6;2014
Serrinha;21.6;362.4;11.7;39.0;7;2014
Serrinha;21.4;362.4;11.7;39.0;8;2014
Serrinha;23.0;362.4;11.7;39.0;9;2014
Serrinha;23.9;362.4;11.7;39.0;10;2014
Serrinha;24.9;362.4;11.7;39.0;11;2014
Serrinha;25.3;362.4;11.7;39.0;12;2014
Serrinha;26.2;362.4;11.7;39.0;1;2015
Serrinha;26.2;362.4;11.7;39.0;2;2015
Serrinha;26.7;362.4;11.7;39.0;3;2015
Serrinha;25.9;362.4;11.7;39.0;4;2015
Serrinha;23.5;362.4;11.7;39.0;5;2015
Serrinha;22.1;362.4;11.7;39.0;6;2015
Serrinha;21.5;362.4;11.7;39.0;7;2015
Serrinha;21.1;362.4;11.7;39.0;8;2015
Serrinha;23.7;362.4;11.7;39.0;9;2015
Serrinha;24.8;362.4;11.7;39.0;10;2015
Serrinha;27.0;362.4;11.7;39.0;11;2015
Serrinha;26.9;362.4;11.7;39.0;12;2015
Serrinha;25.9;362.4;11.7;39.0;1;2016
Serrinha;26.1;362.4;11.7;39.0;2;2016
Serrinha;27.0;362.4;11.7;39.0;3;2016
Serrinha;26.0;362.4;11.7;39.0;4;2016
Serrinha;24.1;362.4;11.7;39.0;5;2016
Serrinha;22.7;362.4;11.7;39.0;6;2016
Serrinha;22.0;362.4;11.7;39.0;7;2016
Serrinha;22.6;362.4;11.7;39.0;8;2016
Serrinha;23.6;362.4;11.7;39.0;9;2016
Serrinha;25.6;362.4;11.7;39.0;10;2016
Serrinha;25.9;362.4;11.7;39.0;11;2016
Serrinha;26.3;362.4;11.7;39.0;12;2016
Serrinha;26.7;362.4;11.7;39.0;1;2017
Serrinha;26.7;362.4;11.7;39.0;2;2017
Serrinha;26.4;362.4;11.7;39.0;3;2017
Serrinha;25.4;362.4;11.7;39.0;4;2017
Serrinha;23.8;362.4;11.7;39.0;5;2017
Serrinha;22.7;362.4;11.7;39.0;6;2017
Serrinha;20.6;362.4;11.7;39.0;7;2017
Serrinha;21.9;362.4;11.7;39.0;8;2017
Serrinha;21.8;362.4;11.7;39.0;9;2017
Serrinha;24.3;362.4;11.7;39.0;10;2017
Serrinha;25.7;362.4;11.7;39.0;11;2017
Serrinha;26.4;362.4;11.7;39.0;12;2017
Serrinha;26.8;362.4;11.7;39.0;1;2018
Serrinha;26.8;362.4;11.7;39.0;2;2018
Serrinha;26.6;362.4;11.7;39.0;3;2018
Serrinha;24.6;362.4;11.7;39.0;4;2018
Serrinha;23.1;362.4;11.7;39.0;5;2018
Serrinha;22.0;362.4;11.7;39.0;6;2018
Serrinha;21.5;362.4;11.7;39.0;7;2018
Serrinha;22.8;362.4;11.7;39.0;8;2018
Serrinha;23.9;362.4;11.7;39.0;9;2018
Serrinha;25.4;362.4;11.7;39.0;10;2018
Serrinha;25.6;362.4;11.7;39.0;11;2018
Serrinha;25.9;362.4;11.7;39.0;12;2018
Serrinha;26.7;362.4;11.7;39.0;1;2019
Serrinha;27.9;362.4;11.7;39.0;2;2019
Serrinha;27.0;362.4;11.7;39.0;3;2019
Serrinha;26.0;362.4;11.7;39.0;4;2019
Serrinha;25.0;362.4;11.7;39.0;5;2019
Serrinha;22.3;362.4;11.7;39.0;6;2019
Serrinha;21.3;362.4;11.7;39.0;7;2019
Serrinha;21.4;362.4;11.7;39.0;8;2019
Serrinha;23.0;362.4;11.7;39.0;9;2019
Serrinha;24.8;362.4;11.7;39.0;10;2019
Serrinha;26.4;362.4;11.7;39.0;11;2019
Serrinha;26.7;362.4;11.7;39.0;12;2019
Santa Rita de Cássia;25.5;450.0;11.0;44.5;1;1999
Santa Rita de Cássia;25.2;450.0;11.0;44.5;2;1999
Santa Rita de Cássia;24.7;450.0;11.0;44.5;3;1999
Santa Rita de Cássia;25.8;450.0;11.0;44.5;4;1999
Santa Rita de Cássia;25.3;450.0;11.0;44.5;5;1999
Santa Rita de Cássia;24.3;450.0;11.0;44.5;6;1999
Santa Rita de Cássia;23.3;450.0;11.0;44.5;7;1999
Santa Rita de Cássia;24.6;450.0;11.0;44.5;8;1999
Santa Rita de Cássia;25.7;450.0;11.0;44.5;9;1999
Santa Rita de Cássia;26.1;450.0;11.0;44.5;10;1999
Santa Rita de Cássia;24.4;450.0;11.0;44.5;11;1999
Santa Rita de Cássia;24.3;450.0;11.0;44.5;12;1999
Santa Rita de Cássia;24.5;450.0;11.0;44.5;1;2000
Santa Rita de Cássia;24.6;450.0;11.0;44.5;2;2000
Santa Rita de Cássia;24.6;450.0;11.0;44.5;3;2000
Santa Rita de Cássia;24.6;450.0;11.0;44.5;4;2000
Santa Rita de Cássia;23.7;450.0;11.0;44.5;5;2000
Santa Rita de Cássia;22.7;450.0;11.0;44.5;6;2000
Santa Rita de Cássia;22.8;450.0;11.0;44.5;7;2000
Santa Rita de Cássia;24.3;450.0;11.0;44.5;8;2000
Santa Rita de Cássia;26.1;450.0;11.0;44.5;9;2000
Santa Rita de Cássia;27.3;450.0;11.0;44.5;10;2000
Santa Rita de Cássia;25.3;450.0;11.0;44.5;11;2000
Santa Rita de Cássia;24.7;450.0;11.0;44.5;12;2000
Santa Rita de Cássia;24.5;450.0;11.0;44.5;1;2001
Santa Rita de Cássia;25.2;450.0;11.0;44.5;2;2001
Santa Rita de Cássia;24.8;450.0;11.0;44.5;3;2001
Santa Rita de Cássia;24.7;450.0;11.0;44.5;4;2001
Santa Rita de Cássia;24.8;450.0;11.0;44.5;5;2001
Santa Rita de Cássia;23.8;450.0;11.0;44.5;6;2001
Santa Rita de Cássia;23.9;450.0;11.0;44.5;7;2001
Santa Rita de Cássia;24.2;450.0;11.0;44.5;8;2001
Santa Rita de Cássia;27.1;450.0;11.0;44.5;9;2001
Santa Rita de Cássia;27.1;450.0;11.0;44.5;10;2001
Santa Rita de Cássia;26.5;450.0;11.0;44.5;11;2001
Santa Rita de Cássia;25.6;450.0;11.0;44.5;12;2001
Santa Rita de Cássia;24.6;450.0;11.0;44.5;1;2002
Santa Rita de Cássia;25.8;450.0;11.0;44.5;2;2002
Santa Rita de Cássia;26.1;450.0;11.0;44.5;3;2002
Santa Rita de Cássia;25.4;450.0;11.0;44.5;4;2002
Santa Rita de Cássia;25.2;450.0;11.0;44.5;5;2002
Santa Rita de Cássia;23.8;450.0;11.0;44.5;6;2002
Santa Rita de Cássia;24.8;450.0;11.0;44.5;7;2002
Santa Rita de Cássia;24.9;450.0;11.0;44.5;8;2002
Santa Rita de Cássia;27.0;450.0;11.0;44.5;9;2002
Santa Rita de Cássia;28.4;450.0;11.0;44.5;10;2002
Santa Rita de Cássia;27.3;450.0;11.0;44.5;11;2002
Santa Rita de Cássia;26.3;450.0;11.0;44.5;12;2002
Santa Rita de Cássia;25.4;450.0;11.0;44.5;1;2003
Santa Rita de Cássia;25.5;450.0;11.0;44.5;2;2003
Santa Rita de Cássia;25.6;450.0;11.0;44.5;3;2003
Santa Rita de Cássia;26.0;450.0;11.0;44.5;4;2003
Santa Rita de Cássia;25.5;450.0;11.0;44.5;5;2003
Santa Rita de Cássia;23.8;450.0;11.0;44.5;6;2003
Santa Rita de Cássia;23.5;450.0;11.0;44.5;7;2003
Santa Rita de Cássia;25.2;450.0;11.0;44.5;8;2003
Santa Rita de Cássia;26.5;450.0;11.0;44.5;9;2003
Santa Rita de Cássia;28.0;450.0;11.0;44.5;10;2003
Santa Rita de Cássia;27.4;450.0;11.0;44.5;11;2003
Santa Rita de Cássia;27.8;450.0;11.0;44.5;12;2003
Santa Rita de Cássia;25.1;450.0;11.0;44.5;1;2004
Santa Rita de Cássia;24.9;450.0;11.0;44.5;2;2004
Santa Rita de Cássia;24.6;450.0;11.0;44.5;3;2004
Santa Rita de Cássia;25.4;450.0;11.0;44.5;4;2004
Santa Rita de Cássia;24.9;450.0;11.0;44.5;5;2004
Santa Rita de Cássia;23.4;450.0;11.0;44.5;6;2004
Santa Rita de Cássia;23.6;450.0;11.0;44.5;7;2004
Santa Rita de Cássia;25.1;450.0;11.0;44.5;8;2004
Santa Rita de Cássia;26.5;450.0;11.0;44.5;9;2004
Santa Rita de Cássia;28.7;450.0;11.0;44.5;10;2004
Santa Rita de Cássia;28.1;450.0;11.0;44.5;11;2004
Santa Rita de Cássia;26.5;450.0;11.0;44.5;12;2004
Santa Rita de Cássia;25.8;450.0;11.0;44.5;1;2005
Santa Rita de Cássia;25.6;450.0;11.0;44.5;2;2005
Santa Rita de Cássia;25.7;450.0;11.0;44.5;3;2005
Santa Rita de Cássia;25.7;450.0;11.0;44.5;4;2005
Santa Rita de Cássia;24.0;450.0;11.0;44.5;5;2005
Santa Rita de Cássia;23.9;450.0;11.0;44.5;6;2005
Santa Rita de Cássia;23.5;450.0;11.0;44.5;7;2005
Santa Rita de Cássia;25.0;450.0;11.0;44.5;8;2005
Santa Rita de Cássia;27.3;450.0;11.0;44.5;9;2005
Santa Rita de Cássia;29.2;450.0;11.0;44.5;10;2005
Santa Rita de Cássia;26.9;450.0;11.0;44.5;11;2005
Santa Rita de Cássia;25.4;450.0;11.0;44.5;12;2005
Santa Rita de Cássia;27.1;450.0;11.0;44.5;1;2006
Santa Rita de Cássia;25.9;450.0;11.0;44.5;2;2006
Santa Rita de Cássia;25.3;450.0;11.0;44.5;3;2006
Santa Rita de Cássia;24.8;450.0;11.0;44.5;4;2006
Santa Rita de Cássia;24.0;450.0;11.0;44.5;5;2006
Santa Rita de Cássia;22.0;450.0;11.0;44.5;6;2006
Santa Rita de Cássia;22.4;450.0;11.0;44.5;7;2006
Santa Rita de Cássia;24.4;450.0;11.0;44.5;8;2006
Santa Rita de Cássia;27.3;450.0;11.0;44.5;9;2006
Santa Rita de Cássia;27.8;450.0;11.0;44.5;10;2006
Santa Rita de Cássia;26.2;450.0;11.0;44.5;11;2006
Santa Rita de Cássia;26.9;450.0;11.0;44.5;12;2006
Santa Rita de Cássia;27.1;450.0;11.0;44.5;1;2007
Santa Rita de Cássia;25.2;450.0;11.0;44.5;2;2007
Santa Rita de Cássia;25.9;450.0;11.0;44.5;3;2007
Santa Rita de Cássia;26.5;450.0;11.0;44.5;4;2007
Santa Rita de Cássia;26.4;450.0;11.0;44.5;5;2007
Santa Rita de Cássia;24.1;450.0;11.0;44.5;6;2007
Santa Rita de Cássia;24.5;450.0;11.0;44.5;7;2007
Santa Rita de Cássia;24.5;450.0;11.0;44.5;8;2007
Santa Rita de Cássia;26.7;450.0;11.0;44.5;9;2007
Santa Rita de Cássia;29.1;450.0;11.0;44.5;10;2007
Santa Rita de Cássia;28.9;450.0;11.0;44.5;11;2007
Santa Rita de Cássia;26.4;450.0;11.0;44.5;12;2007
Santa Rita de Cássia;26.1;450.0;11.0;44.5;1;2008
Santa Rita de Cássia;25.4;450.0;11.0;44.5;2;2008
Santa Rita de Cássia;24.8;450.0;11.0;44.5;3;2008
Santa Rita de Cássia;24.6;450.0;11.0;44.5;4;2008
Santa Rita de Cássia;24.3;450.0;11.0;44.5;5;2008
Santa Rita de Cássia;22.4;450.0;11.0;44.5;6;2008
Santa Rita de Cássia;22.3;450.0;11.0;44.5;7;2008
Santa Rita de Cássia;24.6;450.0;11.0;44.5;8;2008
Santa Rita de Cássia;27.4;450.0;11.0;44.5;9;2008
Santa Rita de Cássia;29.1;450.0;11.0;44.5;10;2008
Santa Rita de Cássia;27.5;450.0;11.0;44.5;11;2008
Santa Rita de Cássia;25.4;450.0;11.0;44.5;12;2008
Santa Rita de Cássia;25.6;450.0;11.0;44.5;1;2009
Santa Rita de Cássia;25.4;450.0;11.0;44.5;2;2009
Santa Rita de Cássia;25.4;450.0;11.0;44.5;3;2009
Santa Rita de Cássia;24.5;450.0;11.0;44.5;4;2009
Santa Rita de Cássia;24.7;450.0;11.0;44.5;5;2009
Santa Rita de Cássia;23.8;450.0;11.0;44.5;6;2009
Santa Rita de Cássia;23.9;450.0;11.0;44.5;7;2009
Santa Rita de Cássia;25.7;450.0;11.0;44.5;8;2009
Santa Rita de Cássia;28.8;450.0;11.0;44.5;9;2009
Santa Rita de Cássia;27.8;450.0;11.0;44.5;10;2009
Santa Rita de Cássia;27.8;450.0;11.0;44.5;11;2009
Santa Rita de Cássia;25.9;450.0;11.0;44.5;12;2009
Santa Rita de Cássia;25.5;450.0;11.0;44.5;1;2010
Santa Rita de Cássia;27.8;450.0;11.0;44.5;2;2010
Santa Rita de Cássia;26.3;450.0;11.0;44.5;3;2010
Santa Rita de Cássia;25.7;450.0;11.0;44.5;4;2010
Santa Rita de Cássia;26.6;450.0;11.0;44.5;5;2010
Santa Rita de Cássia;24.7;450.0;11.0;44.5;6;2010
Santa Rita de Cássia;24.6;450.0;11.0;44.5;7;2010
Santa Rita de Cássia;24.1;450.0;11.0;44.5;8;2010
Santa Rita de Cássia;27.1;450.0;11.0;44.5;9;2010
Santa Rita de Cássia;28.3;450.0;11.0;44.5;10;2010
Santa Rita de Cássia;26.8;450.0;11.0;44.5;11;2010
Santa Rita de Cássia;26.0;450.0;11.0;44.5;12;2010
Santa Rita de Cássia;25.9;450.0;11.0;44.5;1;2011
Santa Rita de Cássia;25.2;450.0;11.0;44.5;2;2011
Santa Rita de Cássia;25.3;450.0;11.0;44.5;3;2011
Santa Rita de Cássia;25.5;450.0;11.0;44.5;4;2011
Santa Rita de Cássia;25.1;450.0;11.0;44.5;5;2011
Santa Rita de Cássia;24.3;450.0;11.0;44.5;6;2011
Santa Rita de Cássia;23.6;450.0;11.0;44.5;7;2011
Santa Rita de Cássia;25.7;450.0;11.0;44.5;8;2011
Santa Rita de Cássia;25.9;450.0;11.0;44.5;9;2011
Santa Rita de Cássia;27.6;450.0;11.0;44.5;10;2011
Santa Rita de Cássia;25.4;450.0;11.0;44.5;11;2011
Santa Rita de Cássia;26.0;450.0;11.0;44.5;12;2011
Santa Rita de Cássia;25.5;450.0;11.0;44.5;1;2012
Santa Rita de Cássia;25.7;450.0;11.0;44.5;2;2012
Santa Rita de Cássia;27.1;450.0;11.0;44.5;3;2012
Santa Rita de Cássia;27.1;450.0;11.0;44.5;4;2012
Santa Rita de Cássia;25.4;450.0;11.0;44.5;5;2012
Santa Rita de Cássia;24.4;450.0;11.0;44.5;6;2012
Santa Rita de Cássia;24.1;450.0;11.0;44.5;7;2012
Santa Rita de Cássia;25.0;450.0;11.0;44.5;8;2012
Santa Rita de Cássia;27.0;450.0;11.0;44.5;9;2012
Santa Rita de Cássia;29.1;450.0;11.0;44.5;10;2012
Santa Rita de Cássia;25.8;450.0;11.0;44.5;11;2012
Santa Rita de Cássia;27.3;450.0;11.0;44.5;12;2012
Santa Rita de Cássia;25.9;450.0;11.0;44.5;1;2013
Santa Rita de Cássia;27.2;450.0;11.0;44.5;2;2013
Santa Rita de Cássia;27.0;450.0;11.0;44.5;3;2013
Santa Rita de Cássia;26.0;450.0;11.0;44.5;4;2013
Santa Rita de Cássia;25.7;450.0;11.0;44.5;5;2013
Santa Rita de Cássia;25.3;450.0;11.0;44.5;6;2013
Santa Rita de Cássia;24.9;450.0;11.0;44.5;7;2013
Santa Rita de Cássia;25.3;450.0;11.0;44.5;8;2013
Santa Rita de Cássia;28.2;450.0;11.0;44.5;9;2013
Santa Rita de Cássia;28.5;450.0;11.0;44.5;10;2013
Santa Rita de Cássia;27.3;450.0;11.0;44.5;11;2013
Santa Rita de Cássia;24.8;450.0;11.0;44.5;12;2013
Santa Rita de Cássia;26.4;450.0;11.0;44.5;1;2014
Santa Rita de Cássia;25.7;450.0;11.0;44.5;2;2014
Santa Rita de Cássia;25.5;450.0;11.0;44.5;3;2014
Santa Rita de Cássia;25.6;450.0;11.0;44.5;4;2014
Santa Rita de Cássia;25.3;450.0;11.0;44.5;5;2014
Santa Rita de Cássia;24.5;450.0;11.0;44.5;6;2014
Santa Rita de Cássia;24.7;450.0;11.0;44.5;7;2014
Santa Rita de Cássia;25.2;450.0;11.0;44.5;8;2014
Santa Rita de Cássia;27.9;450.0;11.0;44.5;9;2014
Santa Rita de Cássia;28.4;450.0;11.0;44.5;10;2014
Santa Rita de Cássia;27.5;450.0;11.0;44.5;11;2014
Santa Rita de Cássia;25.4;450.0;11.0;44.5;12;2014
Santa Rita de Cássia;26.6;450.0;11.0;44.5;1;2015
Santa Rita de Cássia;24.9;450.0;11.0;44.5;2;2015
Santa Rita de Cássia;25.8;450.0;11.0;44.5;3;2015
Santa Rita de Cássia;26.3;450.0;11.0;44.5;4;2015
Santa Rita de Cássia;25.1;450.0;11.0;44.5;5;2015
Santa Rita de Cássia;24.5;450.0;11.0;44.5;6;2015
Santa Rita de Cássia;24.9;450.0;11.0;44.5;7;2015
Santa Rita de Cássia;25.1;450.0;11.0;44.5;8;2015
Santa Rita de Cássia;28.1;450.0;11.0;44.5;9;2015
Santa Rita de Cássia;29.2;450.0;11.0;44.5;10;2015
Santa Rita de Cássia;28.5;450.0;11.0;44.5;11;2015
Santa Rita de Cássia;28.2;450.0;11.0;44.5;12;2015
Santa Rita de Cássia;25.0;450.0;11.0;44.5;1;2016
Santa Rita de Cássia;26.2;450.0;11.0;44.5;2;2016
Santa Rita de Cássia;27.3;450.0;11.0;44.5;3;2016
Santa Rita de Cássia;26.7;450.0;11.0;44.5;4;2016
Santa Rita de Cássia;25.7;450.0;11.0;44.5;5;2016
Santa Rita de Cássia;24.9;450.0;11.0;44.5;6;2016
Santa Rita de Cássia;23.6;450.0;11.0;44.5;7;2016
Santa Rita de Cássia;26.2;450.0;11.0;44.5;8;2016
Santa Rita de Cássia;27.1;450.0;11.0;44.5;9;2016
Santa Rita de Cássia;28.1;450.0;11.0;44.5;10;2016
Santa Rita de Cássia;27.3;450.0;11.0;44.5;11;2016
Santa Rita de Cássia;26.1;450.0;11.0;44.5;12;2016
Santa Rita de Cássia;26.4;450.0;11.0;44.5;1;2017
Santa Rita de Cássia;24.7;450.0;11.0;44.5;2;2017
Santa Rita de Cássia;25.3;450.0;11.0;44.5;3;2017
Santa Rita de Cássia;25.7;450.0;11.0;44.5;4;2017
Santa Rita de Cássia;25.6;450.0;11.0;44.5;5;2017
Santa Rita de Cássia;24.4;450.0;11.0;44.5;6;2017
Santa Rita de Cássia;22.7;450.0;11.0;44.5;7;2017
Santa Rita de Cássia;25.1;450.0;11.0;44.5;8;2017
Santa Rita de Cássia;26.1;450.0;11.0;44.5;9;2017
Santa Rita de Cássia;29.0;450.0;11.0;44.5;10;2017
Santa Rita de Cássia;26.7;450.0;11.0;44.5;11;2017
Santa Rita de Cássia;26.0;450.0;11.0;44.5;12;2017
Santa Rita de Cássia;26.1;450.0;11.0;44.5;1;2018
Santa Rita de Cássia;24.6;450.0;11.0;44.5;2;2018
Santa Rita de Cássia;24.9;450.0;11.0;44.5;3;2018
Santa Rita de Cássia;25.2;450.0;11.0;44.5;4;2018
Santa Rita de Cássia;25.3;450.0;11.0;44.5;5;2018
Santa Rita de Cássia;23.5;450.0;11.0;44.5;6;2018
Santa Rita de Cássia;23.2;450.0;11.0;44.5;7;2018
Santa Rita de Cássia;25.7;450.0;11.0;44.5;8;2018
Santa Rita de Cássia;27.7;450.0;11.0;44.5;9;2018
Santa Rita de Cássia;28.4;450.0;11.0;44.5;10;2018
Santa Rita de Cássia;26.4;450.0;11.0;44.5;11;2018
Santa Rita de Cássia;25.0;450.0;11.0;44.5;12;2018
Santa Rita de Cássia;26.8;450.0;11.0;44.5;1;2019
Santa Rita de Cássia;25.5;450.0;11.0;44.5;2;2019
Santa Rita de Cássia;25.5;450.0;11.0;44.5;3;2019
Santa Rita de Cássia;26.1;450.0;11.0;44.5;4;2019
Santa Rita de Cássia;25.6;450.0;11.0;44.5;5;2019
Santa Rita de Cássia;24.0;450.0;11.0;44.5;6;2019
Santa Rita de Cássia;23.6;450.0;11.0;44.5;7;2019
Santa Rita de Cássia;24.6;450.0;11.0;44.5;8;2019
Santa Rita de Cássia;27.3;450.0;11.0;44.5;9;2019
Santa Rita de Cássia;28.7;450.0;11.0;44.5;10;2019
Santa Rita de Cássia;28.6;450.0;11.0;44.5;11;2019
Santa Rita de Cássia;28.0;450.0;11.0;44.5;12;2019
Vitória da Conquista;22.3;879.5;14.9;40.8;1;1999
Vitória da Conquista;22.1;879.5;14.9;40.8;2;1999
Vitória da Conquista;21.9;879.5;14.9;40.8;3;1999
Vitória da Conquista;20.6;879.5;14.9;40.8;4;1999
Vitória da Conquista;19.3;879.5;14.9;40.8;5;1999
Vitória da Conquista;18.9;879.5;14.9;40.8;6;1999
Vitória da Conquista;17.3;879.5;14.9;40.8;7;1999
Vitória da Conquista;16.8;879.5;14.9;40.8;8;1999
Vitória da Conquista;18.6;879.5;14.9;40.8;9;1999
Vitória da Conquista;19.3;879.5;14.9;40.8;10;1999
Vitória da Conquista;20.5;879.5;14.9;40.8;11;1999
Vitória da Conquista;21.2;879.5;14.9;40.8;12;1999
Vitória da Conquista;22.3;879.5;14.9;40.8;1;2000
Vitória da Conquista;22.2;879.5;14.9;40.8;2;2000
Vitória da Conquista;21.3;879.5;14.9;40.8;3;2000
Vitória da Conquista;20.6;879.5;14.9;40.8;4;2000
Vitória da Conquista;19.7;879.5;14.9;40.8;5;2000
Vitória da Conquista;18.3;879.5;14.9;40.8;6;2000
Vitória da Conquista;17.5;879.5;14.9;40.8;7;2000
Vitória da Conquista;18.0;879.5;14.9;40.8;8;2000
Vitória da Conquista;18.9;879.5;14.9;40.8;9;2000
Vitória da Conquista;21.4;879.5;14.9;40.8;10;2000
Vitória da Conquista;21.9;879.5;14.9;40.8;11;2000
Vitória da Conquista;21.5;879.5;14.9;40.8;12;2000
Vitória da Conquista;21.6;879.5;14.9;40.8;1;2001
Vitória da Conquista;23.4;879.5;14.9;40.8;2;2001
Vitória da Conquista;22.1;879.5;14.9;40.8;3;2001
Vitória da Conquista;21.2;879.5;14.9;40.8;4;2001
Vitória da Conquista;21.6;879.5;14.9;40.8;5;2001
Vitória da Conquista;18.3;879.5;14.9;40.8;6;2001
Vitória da Conquista;18.2;879.5;14.9;40.8;7;2001
Vitória da Conquista;17.3;879.5;14.9;40.8;8;2001
Vitória da Conquista;19.3;879.5;14.9;40.8;9;2001
Vitória da Conquista;20.5;879.5;14.9;40.8;10;2001
Vitória da Conquista;22.2;879.5;14.9;40.8;11;2001
Vitória da Conquista;21.6;879.5;14.9;40.8;12;2001
Vitória da Conquista;21.3;879.5;14.9;40.8;1;2002
